CNPJ_Fundo;Data_Referencia;Versao;Data_Entrega;Nome_Fundo;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Fundo_Nao_Listado_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email;Data_Encerramento_Trimestre
15.570.431/0001-60;2022-06-30;1;2022-08-12;BANRISUL NOVAS FRONTEIRAS FII;2012-09-11;INVESTIDORES EM GERAL;BRBNFSCTF000;700000;Não;Não;Não;Desenvolvimento para Renda;Outros;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;OLIVEIRA TRUST DTVM S.A.;15570431000160;AVENIDA DAS AMÉRICAS;3434;BLOCO 07 - SALA 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2022-06-30
15.570.431/0001-60;2022-09-30;1;2022-11-11;BANRISUL NOVAS FRONTEIRAS FII;2012-09-11;INVESTIDORES EM GERAL;BRBNFSCTF000;700000;Não;Não;Não;Desenvolvimento para Renda;Outros;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;OLIVEIRA TRUST DTVM S.A.;15570431000160;AVENIDA DAS AMÉRICAS;3434;BLOCO 07 - SALA 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2022-09-30
15.576.907/0001-70;2022-03-31;1;2022-05-12;FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA VAREJO;2012-11-01;INVESTIDORES EM GERAL;BRRBVACTF006;11588199;Não;Não;Não;Renda;Outros;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;15576907000170;AVENIDA CHEDID JAFET;222;3 ANDAR CJ 32;VILA OLÍMPIA;SÃO PAULO;SP;04551065;11 3509 6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br;2022-03-31
15.576.907/0001-70;2022-06-30;1;2022-08-11;FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA VAREJO;2012-11-01;INVESTIDORES EM GERAL;BRRBVACTF006;11588199;Não;Não;Não;Renda;Outros;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;15576907000170;AVENIDA CHEDID JAFET;222;3 ANDAR CJ 32;VILA OLÍMPIA;SÃO PAULO;SP;04551065;11 3509 6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br;2022-06-30
15.769.670/0001-44;2022-03-31;1;2022-04-29;RIO BRAVO CREDITO IMOBILIARIO II FI IMOBILIARIO;2012-12-18;INVESTIDORES EM GERAL;BRRBVOCTF007;515824;Não;Não;Não;Híbrido;Híbrido;Ativa;Determinado;2024-12-18;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM - LTDA;15769670000144;Av. Chedid Jafet;222;Bloco B - Cj 32;Vila Olimpia;SÃO PAULO;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;correspondencia@riobravo.com.br;2022-03-31
15.769.670/0001-44;2022-06-30;1;2022-07-22;RIO BRAVO CREDITO IMOBILIARIO II FI IMOBILIARIO;2012-12-18;INVESTIDORES EM GERAL;BRRBVOCTF007;515824;Não;Não;Não;Híbrido;Híbrido;Ativa;Determinado;2024-12-18;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM - LTDA;15769670000144;Av. Chedid Jafet;222;Bloco B - 3º andar;Vila Olimpia;SÃO PAULO;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;correspondencia@riobravo.com.br;2022-06-30
15.769.670/0001-44;2022-09-30;1;2022-11-04;RIO BRAVO CREDITO IMOBILIARIO II FI IMOBILIARIO;2012-12-18;INVESTIDORES EM GERAL;BRRBVOCTF007;515824;Não;Não;Não;Híbrido;Híbrido;Ativa;Determinado;2024-12-18;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM - LTDA;15769670000144;Av. Chedid Jafet;222;Bloco B - 3º andar - Cj32;Vila Olimpia;SÃO PAULO;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;correspondencia@riobravo.com.br;2022-09-30
15.798.220/0001-80;2022-03-31;1;2022-05-16;ORCHID - FUNDO DE INVESTIMENTO IMOBILIÁRIO;2020-01-02;INVESTIDOR PROFISSIONAL;;18790.75659586;Não;Não;Não;Renda;Outros;Passiva;Determinado;2026-08-24;31/12;Não;Não;Sim;Não;Não;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;15798220000180;Avenida Brigadeiro Faria Lima;2277;17º andar - CJ 1702;Jardim Paulistano;São Paulo;SP;01452-000;(11)3514-0000;;;www.reag.com.br;dtvm@reag.com.br;2022-03-31
15.798.220/0001-80;2022-06-30;3;2022-08-17;ORCHID - FUNDO DE INVESTIMENTO IMOBILIÁRIO;2020-01-02;INVESTIDOR PROFISSIONAL;;18813.74940664;Não;Não;Não;Renda;Outros;Passiva;Determinado;2026-08-24;31/12;Não;Não;Sim;Não;Não;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;15798220000180;Avenida Brigadeiro Faria Lima;2277;17º andar - CJ 1702;Jardim Paulistano;São Paulo;SP;01452-000;(11)3514-0000;;;www.reag.com.br;dtvm@reag.com.br;2022-06-30
15.798.220/0001-80;2022-09-30;1;2022-11-11;ORCHID - FUNDO DE INVESTIMENTO IMOBILIÁRIO;2020-01-02;INVESTIDOR PROFISSIONAL;;18833.47015155;Não;Não;Não;Renda;Outros;Passiva;Determinado;2026-08-24;31/12;Não;Não;Sim;Não;Não;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;15798220000180;Avenida Brigadeiro Faria Lima;2277;17º andar - CJ 1702;Jardim Paulistano;São Paulo;SP;01452-000;(11)3514-0000;;;www.reag.com.br;dtvm@reag.com.br;2022-09-30
15.799.397/0001-09;2022-03-31;1;2022-05-09;FII CEO CYRELA COMMERCIAL PROPERTIES;2012-10-29;INVESTIDORES EM GERAL;BRCEOCCTF003;1815696;Não;Não;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2022-03-31
15.799.397/0001-09;2022-06-30;1;2022-08-12;FII CEO CYRELA COMMERCIAL PROPERTIES;2012-11-07;INVESTIDORES EM GERAL;BRCEOCCTF003;1815696;Não;Não;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S.A. DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2022-06-30
15.799.397/0001-09;2022-09-30;1;2022-11-11;FII CEO CYRELA COMMERCIAL PROPERTIES;2012-11-07;INVESTIDORES EM GERAL;BRCEOCCTF003;1815696;Não;Não;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2022-09-30
16.543.270/0001-89;2022-03-31;1;2022-04-06;SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2014-05-21;INVESTIDOR QUALIFICADO;BRFISDCTF006;1072588.36;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Determinado;2022-05-20;31/12;Sim;Não;Não;Sim;Não;RJI CTVM LTDA;16543270000189;RUA DO OUVIDOR;97;7 andar;Centro;RIO DE JANEIRO;RJ;20040030;21 3500-4500;;;www.rjicv.com.br;backoffice.adm@rjicv.com.br;2022-03-31
16.543.270/0001-89;2022-06-30;1;2022-07-05;SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2014-05-21;INVESTIDOR QUALIFICADO;BRFISDCTF006;1072588.36;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Determinado;2022-05-20;31/12;Sim;Não;Não;Sim;Não;RJI CTVM LTDA;16543270000189;RUA DO OUVIDOR;97;7 andar;Centro;RIO DE JANEIRO;RJ;20040030;21 3500-4500;;;www.rjicv.com.br;backoffice.adm@rjicv.com.br;2022-06-30
16.543.270/0001-89;2022-09-30;1;2022-10-05;SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2014-05-21;INVESTIDOR QUALIFICADO;BRFISDCTF006;1072588.36;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Determinado;2022-05-20;31/12;Sim;Não;Não;Sim;Não;RJI CTVM LTDA;16543270000189;RUA DO OUVIDOR;97;7 andar;Centro;RIO DE JANEIRO;RJ;20040030;21 3500-4500;;;www.rjicv.com.br;backoffice.adm@rjicv.com.br;2022-09-30
16.671.412/0001-93;2022-03-31;1;2022-05-13;FUNDO INVESTIMENTO IMOBILIARIO SDI RIO BRAVO RENDA LOGISTICA;2012-11-16;INVESTIDORES EM GERAL;BRSDILCTF004;6395050;Não;Não;Não;Renda;Logística;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;16671412000193;AVENIDA CHEDID JAFET;222;3 ANDAR BLOCO B;VILA OLÍMPIA;SÃO PAULO;SP;04551065;11 3509 6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br;2022-03-31
16.671.412/0001-93;2022-06-30;1;2022-08-12;FUNDO INVESTIMENTO IMOBILIARIO SDI RIO BRAVO RENDA LOGISTICA;2012-11-16;INVESTIDORES EM GERAL;BRSDILCTF004;6395050;Não;Não;Não;Renda;Logística;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;16671412000193;AVENIDA CHEDID JAFET;222;3 ANDAR BLOCO B;VILA OLÍMPIA;SÃO PAULO;SP;04551065;11 3509 6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br;2022-06-30
16.671.412/0001-93;2022-09-30;1;2022-11-11;FUNDO INVESTIMENTO IMOBILIARIO SDI RIO BRAVO RENDA LOGISTICA;2012-11-16;INVESTIDORES EM GERAL;BRSDILCTF004;6395050;Não;Não;Não;Renda;Logística;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;16671412000193;AVENIDA CHEDID JAFET;222;3 ANDAR BLOCO B;VILA OLÍMPIA;SÃO PAULO;SP;04551065;11 3509 6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br;2022-09-30
16.706.958/0001-32;2022-03-31;1;2022-05-10;KINEA RENDIMENTOS IMOBILIÁRIOS FII;2012-10-15;INVESTIDORES EM GERAL;BRKNCRCTF000;39097087;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;INTRAG DISTR DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;16706958000132;AV BRIGADEIRO FARIA LIMA;3400;10º andar;ITAIM BIBI;SÃO PAULO;SP;04538-132;55-(11)30726012;;;www.intrag.com.br;produtosestruturados@itau-unibanco.com.br;2022-03-31
16.706.958/0001-32;2022-06-30;1;2022-08-11;KINEA RENDIMENTOS IMOBILIÁRIOS FII;2012-10-15;INVESTIDORES EM GERAL;BRKNCRCTF000;41449061;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;INTRAG DISTR DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;16706958000132;AV BRIGADEIRO FARIA LIMA;3400;10º andar;ITAIM BIBI;SÃO PAULO;SP;04538-132;55-(11)30726012;;;www.intrag.com.br;produtosestruturados@itau-unibanco.com.br;2022-06-30
16.706.958/0001-32;2022-09-30;1;2022-11-11;KINEA RENDIMENTOS IMOBILIÁRIOS FII;2012-10-15;INVESTIDORES EM GERAL;BRKNCRCTF000;51591686;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;INTRAG DISTR DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;16706958000132;AV BRIGADEIRO FARIA LIMA;3400;10º andar;ITAIM BIBI;SÃO PAULO;SP;04538-132;55-(11)30726012;;;www.intrag.com.br;produtosestruturados@itau-unibanco.com.br;2022-09-30
16.802.320/0001-03;2022-03-31;1;2022-05-04;XP CORPORATE MACAÉ FUNDO DE INVESTIMENTO IMOBILIÁRIO;2013-03-11;INVESTIDORES EM GERAL;BRXPCMCTF009;2414570;Sim;Não;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;Sim;Sim;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;16802320000103;Av. Chedid Jafet;222;Bloco B - CJ 32;Vila Olimpia;São Paulo;SP;04551065;11 3509 6600;;;riobravo.com.br;fundosimobiliarios@riobravo.com.br;2022-03-31
16.802.320/0001-03;2022-06-30;1;2022-08-15;XP CORPORATE MACAÉ FUNDO DE INVESTIMENTO IMOBILIÁRIO;2013-03-11;INVESTIDORES EM GERAL;BRXPCMCTF009;2414570;Sim;Não;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;Sim;Sim;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;16802320000103;Av. Chedid Jafet;222;Bloco B - CJ 32;Vila Olimpia;São Paulo;SP;04551065;11 3509 6600;;;riobravo.com.br;fundosimobiliarios@riobravo.com.br;2022-06-30
16.802.360/0001-47;2022-03-31;1;2022-05-16;FUNDO DE INVESTIMENTO IMOBILIÁRIO SOFI;2017-04-03;INVESTIDOR QUALIFICADO;0;12639.29917225;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;PLANNER CORRETORA DE VALORES S.A.;16802360000147;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2600;0800 179 444;(11) 2172-2667;www.planner.com.br;aaipp@planner.com.br;2022-03-31
16.802.360/0001-47;2022-06-30;1;2022-08-15;FUNDO DE INVESTIMENTO IMOBILIÁRIO SOFI;2017-04-03;INVESTIDOR QUALIFICADO;0;12639.29917225;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;PLANNER CORRETORA DE VALORES S.A.;16802360000147;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2600;0800 179 444;(11) 2172-2667;www.planner.com.br;aaipp@planner.com.br;2022-06-30
16.841.067/0001-99;2022-03-31;1;2022-05-06;SINGULARE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2014-03-13;INVESTIDOR QUALIFICADO;BRREITCTF007;26291;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;SINGULARE CORRETORA SA;16841067000199;Avenida Brigadeiro Faria Lima;1355;15 andar;Jardim Paulistano;São Paulo;SP;01452002;(11) 2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br;2022-03-31
16.841.067/0001-99;2022-06-30;1;2022-08-09;SINGULARE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2014-03-13;INVESTIDOR QUALIFICADO;BRREITCTF007;26291;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;SINGULARE CORRETORA SA;16841067000199;Avenida Brigadeiro Faria Lima;1355;15 andar;Jardim Paulistano;São Paulo;SP;01452002;(11) 2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br;2022-06-30
16.841.067/0001-99;2022-09-30;1;2022-11-10;SINGULARE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2014-03-13;INVESTIDOR QUALIFICADO;BRREITCTF007;26291;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;SINGULARE CORRETORA SA;16841067000199;Avenida Brigadeiro Faria Lima;1355;15 andar;Jardim Paulistano;São Paulo;SP;01452002;(11) 2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br;2022-09-30
16.915.968/0001-88;2022-03-31;1;2022-05-16;MÉRITO DESENVOLVIMENTO IMOBILIÁRIO I FII;2013-03-06;INVESTIDORES EM GERAL;BRMFIICTF008;4146900;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;PLANNER CORRETORA DE VALORES S.A.;16915968000188;Rua Funchal;418;21 andar;Vila Olimpia;São Paulo;SP;04551060;(11) 3386-2555;;;www.meritodtvm.com.br;marcos.ikuno@meritodtvm.com.br;2022-03-31
16.915.968/0001-88;2022-06-30;1;2022-08-15;MÉRITO DESENVOLVIMENTO IMOBILIÁRIO I FII;2013-03-06;INVESTIDORES EM GERAL;BRMFIICTF008;4146900;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;PLANNER CORRETORA DE VALORES S.A.;16915968000188;Rua Funchal;418;21 andar;Vila Olimpia;São Paulo;SP;04551060;(11) 3386-2555;;;www.meritodtvm.com.br;marcos.ikuno@meritodtvm.com.br;2022-06-30
16.924.913/0001-34;2022-03-31;2;2022-05-17;VISTA REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO;2019-09-06;INVESTIDOR QUALIFICADO;BRVREFCTF009;84100000;Não;Não;Não;Desenvolvimento para Renda;Títulos e Val. Mob.;Ativa;Determinado;2023-09-06;30/06;Não;Sim;Não;Não;Sim;BANCO GENIAL S.A.;16924913000134;PRAIA DE BOTAFOGO;228;SL 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250906;(21)3923 3000;;;www.bancogenial.com;complianceadm@bancogenial.com;2022-03-31
16.924.913/0001-34;2022-06-30;1;2022-08-15;VISTA REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO;2019-09-06;INVESTIDOR QUALIFICADO;BRVREFCTF009;84100000;Não;Não;Não;Desenvolvimento para Renda;Títulos e Val. Mob.;Ativa;Determinado;2023-09-06;30/06;Não;Sim;Não;Não;Sim;BANCO GENIAL S.A.;16924913000134;PRAIA DE BOTAFOGO;228;SL 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250906;(21)3923 3000;;;www.bancogenial.com;complianceadm@bancogenial.com;2022-06-30
16.929.519/0001-99;2022-03-31;1;2022-05-16;HEDGE REALTY DEVELOPMENT FUNDO DE INVESTIMENTO IMOBILIÁRIO;2013-12-20;INVESTIDOR QUALIFICADO;BRHRDFCTF000;7587125;Não;Não;Não;Desenvolvimento para Venda;Híbrido;Ativa;Determinado;2022-12-02;31/12;Sim;Não;Não;Sim;Não;HEDGE INVESTMENTS DTVM LTDA;16929519000199;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br;2022-03-31
16.929.519/0001-99;2022-06-30;1;2022-08-15;HEDGE REALTY DEVELOPMENT FUNDO DE INVESTIMENTO IMOBILIÁRIO;2013-12-20;INVESTIDOR QUALIFICADO;BRHRDFCTF000;7587125;Não;Não;Não;Desenvolvimento para Venda;Híbrido;Ativa;Determinado;2022-12-02;31/12;Sim;Não;Não;Sim;Não;HEDGE INVESTMENTS DTVM LTDA;16929519000199;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br;2022-06-30
16.974.924/0001-29;2022-03-31;1;2022-07-22;SOLARA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-10-15;INVESTIDOR PROFISSIONAL;0;100;Sim;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;ÍNDIGO INVESTIMENTOS DTVM LTDA;16974924000129;Avenida Brigadeiro Faria Lima;3900;CJ 601;Itaim Bibi;São Paulo;SP;04538-132;11 3113-0060;11 3113-0069;;www.indigodtvm.com.br;compliance@indigodtvm.com.br;2022-03-31
17.007.443/0001-07;2022-03-31;1;2022-05-10;TRANSINC FUNDO DE INVESTIMENTO IMOBILIARIO FII;2013-08-05;INVESTIDORES EM GERAL;0;18113;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2022-03-31
17.007.443/0001-07;2022-06-30;1;2022-08-12;TRANSINC FUNDO DE INVESTIMENTO IMOBILIARIO FII;2013-08-05;INVESTIDORES EM GERAL;0;18113;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2022-06-30
17.007.528/0001-95;2022-03-31;1;2022-05-13;FUNDO DE INVESTIMENTO IMOBILIARIO GENERAL SEVERIANO;2016-05-04;INVESTIDOR QUALIFICADO E PROFISSIONAL;BRGESECTF001;52000;Não;Não;Não;Títulos e Valores Mobiliários;Lajes Corporativas;Passiva;Determinado;2036-07-04;30/06;Sim;Sim;Não;Sim;Sim;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM;17007528000195;Praia de Botafogo;501;Torre Corcovado, 5º andar - parte;Botafogo;Rio de Janeiro;RJ;22250040;(21)3262-9600;;;https://www.btgpactual.com;ol-reguladores@btgpactual.com;2022-03-31
17.007.528/0001-95;2022-06-30;1;2022-08-10;FUNDO DE INVESTIMENTO IMOBILIARIO GENERAL SEVERIANO;2016-05-04;INVESTIDOR QUALIFICADO E PROFISSIONAL;BRGESECTF001;52000;Não;Não;Não;Títulos e Valores Mobiliários;Híbrido;Passiva;Determinado;2036-07-04;30/06;Sim;Sim;Não;Sim;Sim;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM;17007528000195;Praia de Botafogo;501;Torre Corcovado, 5º andar - parte;Botafogo;Rio de Janeiro;RJ;22250040;(21)3262-9600;;;https://www.btgpactual.com;ol-reguladores@btgpactual.com;2022-06-30
17.007.528/0001-95;2022-09-30;1;2022-11-09;FUNDO DE INVESTIMENTO IMOBILIARIO GENERAL SEVERIANO;2016-05-04;INVESTIDOR QUALIFICADO E PROFISSIONAL;BRGESECTF001;52000;Não;Não;Não;Títulos e Valores Mobiliários;Híbrido;Passiva;Determinado;2036-07-04;30/06;Sim;Sim;Não;Sim;Sim;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM;17007528000195;Praia de Botafogo;501;Torre Corcovado, 5º andar - parte;Botafogo;Rio de Janeiro;RJ;22250040;(21)3262-9600;;;https://www.btgpactual.com;ol-reguladores@btgpactual.com;2022-09-30
17.025.970/0001-44;2022-03-31;2;2022-08-15;FUNDO DE INVESTIMENTO IMOBILIARIO - FII NOVO HORIZONTE;2014-07-28;INVESTIDORES EM GERAL;BRNVHOCTF003;41494533;Não;Não;Não;Desenvolvimento para Renda;Hospital;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;PLURAL S.A. BANCO MÚLTIPLO;17025970000144;PRAIA DE BOTAFOGO;228;SALA 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;(21) 3923-3000;(11) 3206-8000;;www.bancogenial.com;middleadm@genialinvestimentos.com.br;2022-03-31
17.025.970/0001-44;2022-06-30;1;2022-08-12;FUNDO DE INVESTIMENTO IMOBILIARIO - FII NOVO HORIZONTE;2014-07-28;INVESTIDORES EM GERAL;BRNVHOCTF003;41494533;Não;Não;Não;Desenvolvimento para Renda;Hospital;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;PLURAL S.A. BANCO MÚLTIPLO;17025970000144;PRAIA DE BOTAFOGO;228;SALA 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;(21) 3923-3000;(11) 3206-8000;;www.bancogenial.com;middleadm@genialinvestimentos.com.br;2022-06-30
17.025.970/0001-44;2022-09-30;1;2022-11-11;FUNDO DE INVESTIMENTO IMOBILIARIO - FII NOVO HORIZONTE;2014-07-28;INVESTIDORES EM GERAL;BRNVHOCTF003;41494533;Não;Não;Não;Desenvolvimento para Renda;Hospital;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;PLURAL S.A. BANCO MÚLTIPLO;17025970000144;PRAIA DE BOTAFOGO;228;SALA 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;(21) 3923-3000;(11) 3206-8000;;www.bancogenial.com;middleadm@genialinvestimentos.com.br;2022-09-30
17.035.124/0001-05;2022-03-31;1;2022-05-13;FUNDO DE INVESTIMENTO IMOBILIÁRIO HUMAITÁ - FII;2014-12-15;INVESTIDOR QUALIFICADO;BREDOMCTF000;1000;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;Não;Sim;Não;Não;Sim;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;17035124000105;Praia de Botafogo;501;5º andar - parte;Botafogo;Rio de Janeiro;RJ;22250040;(21) 3262-9600;;;https://www.btgpactual.com/;ol-reguladores@btgpactual.com;2022-03-31
17.035.124/0001-05;2022-06-30;1;2022-08-10;FUNDO DE INVESTIMENTO IMOBILIÁRIO HUMAITÁ - FII;2014-12-15;INVESTIDOR QUALIFICADO;BREDOMCTF000;1000;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;Não;Sim;Não;Não;Sim;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;17035124000105;Praia de Botafogo;501;5º andar - parte;Botafogo;Rio de Janeiro;RJ;22250040;(21) 3262-9600;;;https://www.btgpactual.com/;ol-reguladores@btgpactual.com;2022-06-30
